0	-5.460968525910989	0.749819912620809	-4.711148613290183	0.018571153916708	0.018569409625274	0.000004378000719	-0.000003824807342
200	-5.446043780190628	0.762032155393299	-4.684011624797329	0.019922251733400	0.019920402948620	0.000005572954601	-0.000003824541243
400	-5.458317734029705	0.747961103529265	-4.710356630500441	0.017292692957426	0.017294424223128	0.000007844750241	-0.000003825099689
600	-5.480998198067960	0.727275137206771	-4.753723060861188	0.016888339616788	0.016886604685358	0.000006649859183	-0.000003825083165
800	-5.491135450926111	0.714315355129744	-4.776820095796364	0.017761547550052	0.017761348221304	0.000004926315778	-0.000003824789012
1000	-5.478861809225291	0.722406529269899	-4.756455279955390	0.018299098341899	0.018298751332176	0.000009048723233	-0.000003824692392
1200	-5.480697267358424	0.723615316941694	-4.757081950416730	0.017186049370329	0.017184673983819	0.000005171540252	-0.000003824991471
1400	-5.495400616009528	0.711887047956974	-4.783513568052556	0.017380220314161	0.017379324565934	0.000007502139035	-0.000003824874958
1600	-5.495406642757440	0.706208007241964	-4.789198635515475	0.017023095687750	0.017022071753668	0.000003495394447	-0.000003824930170
1800	-5.520276148850176	0.678711508199108	-4.841564640651066	0.015860733598830	0.015859595342572	0.000002873413752	-0.000003825066071
2000	-5.545903124578960	0.656798931876429	-4.889104192702533	0.015993994535597	0.015993817546866	0.000004755315191	-0.000003824866271
2200	-5.535717270443944	0.663089111519593	-4.872628158924351	0.015871998513696	0.015871598011414	0.000003307923538	-0.000003824944477
2400	-5.539775977401804	0.653880407178187	-4.885895570223616	0.015968491819206	0.015967118958451	0.000005773349092	-0.000003824878499
2600	-5.533396170609551	0.668652501726548	-4.864743668883005	0.016686519245764	0.016685845329752	0.000004086723260	-0.000003824766199
2800	-5.570352227080551	0.628357741364901	-4.941994485715652	0.016967638182667	0.016965283462443	0.000011806234305	-0.000003824366299
3000	-5.540391349472937	0.655019575382824	-4.885371774090117	0.017506071975196	0.017505198270801	0.000003157921357	-0.000003824411018
3200	-5.578642043642009	0.619439912270157	-4.959202131371856	0.013561231727962	0.013560118652814	0.000005844903313	-0.000003825305453
3400	-5.585170799195032	0.611364530873144	-4.973806268321889	0.015200487216110	0.015200143579034	0.000004424415483	-0.000003824755608
3600	-5.586535398502337	0.609839688992897	-4.976695709509439	0.015371491003149	0.015370942333211	0.000003764069892	-0.000003824744318
3800	-5.594862449204569	0.600079670191829	-4.994782779012738	0.013405938632002	0.013405703565195	0.000008142090472	-0.000003825218941
4000	-5.601011142868402	0.586778332990706	-5.014232809877696	0.013722514666160	0.013721926628617	0.000003475518164	-0.000003825054728
4200	-5.618660250696678	0.569995600657321	-5.048664650039357	0.014030985157199	0.014030475520026	0.000003022842963	-0.000003824833101
4400	-5.622320657729212	0.561992696215785	-5.060327961513428	0.014098294838881	0.014097873514546	0.000003630994418	-0.000003824749830
4600	-5.630146133615226	0.557715218147339	-5.072430915467888	0.013425844004371	0.013425322006845	0.000007441753881	-0.000003824944071
4800	-5.631392143868148	0.557397437794505	-5.073994706073639	0.013394205731018	0.013392889311321	0.000004893392504	-0.000003824918956
5000	-5.659201289944740	0.530008801380274	-5.129192488564464	0.013113217235594	0.013112977969306	0.000003177548155	-0.000003824828052
5200	-5.677666279684948	0.518079483179891	-5.159586796505057	0.014092365351541	0.014092049671659	0.000005468056174	-0.000003824297464
5400	-5.664959311896220	0.524610736612447	-5.140348575283773	0.012035371835171	0.012034455222789	0.000003708922669	-0.000003825128937
5600	-5.685225660313376	0.499423151815412	-5.185802508497964	0.011285751777821	0.011285291655667	0.000003739924298	-0.000003825208581
5800	-5.682703166562289	0.504353333522629	-5.178349833039659	0.012807426294915	0.012806090579036	0.000004502419822	-0.000003824690854
6000	-5.702922138390944	0.493128738290778	-5.209793400100167	0.010680757240136	0.010679920163672	0.000003663140670	-0.000003825358372
6200	-5.705853101948005	0.475112223853650	-5.230740878094354	0.013092940271936	0.013092732423218	0.000004600768207	-0.000003824175213
6400	-5.709755935255236	0.478424600303052	-5.231331334952187	0.010895164671289	0.010895021337138	0.000003596092016	-0.000003825161546
6600	-5.728224006144672	0.455409239921146	-5.272814766223526	0.013191352345110	0.013190758612363	0.000002195684964	-0.000003823951003
6800	-5.730048511429938	0.452197845733079	-5.277850665696856	0.011564412651022	0.011564133000267	0.000002110711480	-0.000003824628444
7000	-5.742243057995683	0.443739883295549	-5.298503174700134	0.011611872909004	0.011611215840801	0.000005061834752	-0.000003824541076
7200	-5.760789233960879	0.429767105920749	-5.331022128040130	0.009463726576436	0.009463281489395	0.000001898012558	-0.000003825277744
7400	-5.768054599143776	0.416710301890079	-5.351344297253696	0.009808650351064	0.009807995566313	0.000004951133646	-0.000003825023607
7600	-5.754240370269772	0.426863327030435	-5.327377043239337	0.011034634081986	0.011031150347853	0.000010015176748	-0.000003824639259
7800	-5.929335643612982	0.434410695327259	-5.494924948285721	0.015283323390741	0.015281836500730	0.000003108597949	-0.000003822323150
8000	-6.039390189431519	0.410919618840689	-5.628470570590830	0.011725432467851	0.011725588742642	0.000003132506214	-0.000003824000060
8200	-6.241062712561408	0.408255110054366	-5.832807602507042	0.017041539938009	0.017045447310208	0.000006769786293	-0.000003820529395
8400	-6.317795282300827	0.374290245314237	-5.943505036986592	0.009763132065329	0.009762584737805	0.000002191636123	-0.000003824557740
8600	-6.337035931949292	0.366614671479771	-5.970421260469524	0.008853010765691	0.008852266984261	0.000003016960796	-0.000003824939204
8800	-6.339346527256484	0.372303314349021	-5.967043212907464	0.009287223631279	0.009286588602348	0.000006889430655	-0.000003824778078
9000	-6.366679441416790	0.354308353114104	-6.012371088302689	0.008829778642311	0.008829725521281	0.000004107966647	-0.000003824775520
9200	-6.370480411057238	0.351552135786654	-6.018928275270582	0.009752879474551	0.009752216654401	0.000002711847583	-0.000003824176155
9400	-6.394411824128530	0.334730864222396	-6.059680959906134	0.008062364265626	0.008061171591178	0.000005857047318	-0.000003824926123
9600	-6.415824756572204	0.332468367259411	-6.083356389312796	0.007685804234180	0.007685254272753	0.000004858418434	-0.000003825099378
9800	-6.427569108675871	0.313679260487845	-6.113889848188026	0.008356529189734	0.008355808778626	0.000002968287372	-0.000003824446427
10000	-6.449341700544108	0.306984277129216	-6.142357423414897	0.007735580133295	0.007735788570494	0.000003329334269	-0.000003824720138
10200	-6.459457469816801	0.300335653055091	-6.159121816761707	0.007130140376266	0.007128959248748	0.000005494630183	-0.000003824998883
10400	-6.478411940414305	0.287093891695511	-6.191318048718795	0.007521485010294	0.007521555897162	0.000005334532460	-0.000003824511178
10600	-6.482598982972191	0.278054649887442	-6.204544333084743	0.007370018781516	0.007369134991513	0.000004408326647	-0.000003824443749
10800	-6.496715169715418	0.272644835752431	-6.224070333962984	0.006826491087502	0.006825357688132	0.000005479090306	-0.000003824743851
11000	-6.507327607587585	0.257510845631359	-6.249816761956228	0.006604157995452	0.006604044353039	0.000003501994806	-0.000003824632322
11200	-6.517443015012417	0.250604980531758	-6.266838034480664	0.006933152016395	0.006932439356834	0.000003280963646	-0.000003824220809
11400	-6.531371630221773	0.235419180543434	-6.295952449678342	0.005729373585495	0.005729591509365	0.000007294692967	-0.000003824878238
11600	-6.532686063640241	0.233386526177136	-6.299299537463103	0.005489858606789	0.005489974844337	0.000002682871207	-0.000003825028288
11800	-6.547162582688185	0.221190134532078	-6.325972448156103	0.005712315358529	0.005712028070226	0.000002239739207	-0.000003824594279
12000	-6.555026396169963	0.212366462176156	-6.342659933993810	0.005033409009809	0.005033450874036	0.000001572478528	-0.000003824985827
12200	-6.562599813883602	0.207364853223746	-6.355234960659852	0.005018564005331	0.005018218795314	0.000002415275525	-0.000003824906106
12400	-6.575869592818224	0.192779251006006	-6.383090341812220	0.005013543736972	0.005013391684786	0.000005509481434	-0.000003824564866
12600	-6.583483550995636	0.185518022772331	-6.397965528223304	0.004927921755036	0.004927437267340	0.000001770167637	-0.000003824500408
12800	-6.595906447353409	0.173226084876674	-6.422680362476739	0.004555533450774	0.004555335089785	0.000001796069047	-0.000003824512049
13000	-6.601380872111743	0.167333661808263	-6.434047210303478	0.004390265371329	0.004389944150555	0.000002275929820	-0.000003824501048
13200	-6.611045527681402	0.158147794553106	-6.452897733128293	0.004133793972241	0.004133665674621	0.000002819747012	-0.000003824504306
13400	-6.622249758100912	0.148267723346993	-6.473982034753917	0.003756013827255	0.003755780914532	0.000001420542632	-0.000003824713532
13600	-6.632046945020526	0.138686140195842	-6.493360804824686	0.002834360556160	0.002833829135406	0.000002463338175	-0.000003825558405
13800	-6.641385276612091	0.129742095270575	-6.511643181341511	0.003238193726973	0.003238189511905	0.000002339055165	-0.000003824762827
14000	-6.649206739185457	0.120834352324585	-6.528372386860871	0.003093370304027	0.003093182436751	0.000001270012602	-0.000003824623392
14200	-6.655790506412558	0.114402699620192	-6.541387806792366	0.002831863834701	0.002832100489566	0.000003003979485	-0.000003824802763
14400	-6.669795585432663	0.102678520155290	-6.567117065277373	0.002708676304995	0.002708730035052	0.000001692184158	-0.000003824481780
14600	-6.678163498502949	0.094857115044978	-6.583306383457969	0.002189083875156	0.002188961162237	0.000003296088353	-0.000003825110141
14800	-6.687633417086915	0.084967073511299	-6.602666343575615	0.001922980962355	0.001922893667650	0.000001731614953	-0.000003825175585
